id_transaccion,id_cliente,monto,fecha,region,id_tienda,edad,preferencias,geolocalizacion,ingresos,puntos_lealtad,gastos_mensuales,segmento_cliente,PC1,PC2,PC3
9564,1609,2272.0,2052-03-08,MX,40,23,Tecnología,Monterrey,0.5364298985279405,0.6038114343029087,0.38770367301850317,Premium Joven,-263.29348444155994,-26.17454615757613,1.3355283526000932
9563,552,3103.0,2052-03-07,MX,14,28,Moda,Monterrey,0.8824924967843361,0.48144433299899697,0.2123032311516156,Premium Joven,567.7163800116027,-8.519986433239003,-17.9754846520412
9562,1214,4458.0,2052-03-06,MX,29,36,Moda,Guadalajara,0.41459196798627984,0.7713139418254764,0.5218171775752555,Premium Adulto,1922.7149508653042,-10.43201538316039,-0.9679402721040873
9561,1190,596.0,2052-03-05,MX,21,18,Tecnología,Guadalajara,0.20444476204087467,0.6298896690070211,0.8398577740955537,Regular,-1939.2895376374047,-19.42753459822531,-17.470551982005716
9560,795,4840.0,2052-03-04,MX,44,25,Tecnología,CDMX,0.2032871230527369,0.2337011033099298,0.08685446009389672,Premium Joven,2304.7057903803293,-27.926900572621538,5.883240854100762
9559,76,1696.0,2052-03-03,MX,22,65,Hogar,Guadalajara,0.9181363441474918,0.10531594784353059,0.5684893675780172,Regular,-839.2705765419105,19.25424546374664,8.450149635872187
9558,1435,4245.0,2052-03-02,MX,21,35,Tecnología,CDMX,0.059339717021580696,0.0872617853560682,0.6573115161557581,Premium Adulto,1709.7170089976848,-6.90756883804174,-8.278377391198937
9557,553,183.0,2052-03-01,MX,4,67,Moda,CDMX,0.7732742603973131,0.2928786359077232,0.8104805302402651,Regular,-2352.264067487324,31.309196025913575,-5.775359908948076
9556,1146,783.0,2052-02-29,MX,2,50,Moda,CDMX,0.5682435329426897,0.9338014042126379,0.9063104114885391,Cliente Leal,-1752.2705603201603,17.679478889339546,-16.500422689255203
9555,635,565.0,2052-02-28,MX,25,28,Moda,Monterrey,0.36887237387451766,0.9277833500501504,0.6034935100800883,Cliente Leal,-1970.2866231782375,-13.079231943610562,-8.760344654468568
9554,75,188.0,2052-02-27,MX,36,48,Moda,Monterrey,0.9397027297413177,0.6058174523570713,0.467101629384148,Regular,-2347.281666705616,-1.8188204168974522,11.187302019518896
9553,16,4386.0,2052-02-26,MX,12,52,Hogar,CDMX,0.310261540660283,0.5656970912738215,0.7729563656448495,Premium Adulto,1850.72675122387,12.201531831006474,-6.836034454679819
9552,374,1202.0,2052-02-25,MX,19,62,Tecnología,Monterrey,0.24236101186222667,0.8826479438314945,0.7911488539077602,Cliente Leal,-1333.2708261563798,18.56638760613814,4.2953313509402165
9551,474,4512.0,2052-02-24,MX,36,60,Hogar,CDMX,0.028440760325853937,0.1695085255767302,0.7631524440762221,Premium Adulto,1976.7227405061108,6.124788500902646,17.742668714770097
9550,269,1070.0,2052-02-23,MX,13,59,Tecnología,Guadalajara,0.9903387165928256,0.9137412236710131,0.34997238331952496,Cliente Leal,-1465.2702377721575,19.28985558105433,-2.38671209718553
9549,743,2412.0,2052-02-22,MX,24,47,Moda,CDMX,0.18839502643990283,0.8044132397191575,0.8084092792046396,Premium Adulto,-123.27870569130391,2.588721641499415,0.5829581950442204
9548,676,4108.0,2052-02-21,MX,11,47,Moda,Guadalajara,0.003129912819779923,0.8234704112337011,0.2815520574426954,Premium Adulto,1572.7250279878285,8.644493467266987,-10.355492740779809
9547,1251,4086.0,2052-02-20,MX,41,33,Moda,CDMX,0.11124767757610407,0.5436308926780341,0.7326705330019332,Premium Adulto,1550.7101141199369,-19.171786655133168,7.576874759641342
9546,254,2746.0,2052-02-19,MX,16,19,Tecnología,CDMX,0.03372874088895242,0.4483450351053159,0.9885735984534659,Premium Joven,210.71211821429597,-17.018322157397307,-21.088701579915032
9545,1429,1689.0,2052-02-18,MX,4,27,Tecnología,Monterrey,0.06892954123195658,0.19358074222668004,0.8048881524440762,Regular,-846.2807846105482,-3.3148931036618166,-27.023195308443118
9544,1773,4573.0,2052-02-17,MX,42,67,Hogar,Guadalajara,0.27238816635701013,0.8074222668004012,0.5908933996133665,Premium Adulto,2037.7237926567373,8.821551255110986,26.550765867648188
9543,1823,2446.0,2052-02-16,MX,23,63,Moda,CDMX,0.8120766042589681,0.08826479438314945,0.029446285556476118,Premium Adulto,-89.27180770636278,16.64462117104009,8.259646201255116
9542,1424,1513.0,2052-02-15,MX,47,27,Moda,Monterrey,0.7099899957124481,0.4593781344032096,0.7002209334438001,Regular,-1022.2938630419749,-26.12891008050247,9.3617370530648
9541,242,3164.0,2052-02-14,MX,27,36,Hogar,Monterrey,0.5448049163927398,0.09127382146439318,0.9555716652858326,Premium Adulto,628.715731715437,-8.703775082927375,-2.7090793839525134
9540,444,491.0,2052-02-13,MX,4,58,Moda,CDMX,0.4065170787480349,0.009027081243731194,0.5128417564208783,Regular,-2044.2678224722567,23.53458040265617,-10.55672130483984
9539,343,3555.0,2052-02-12,MX,36,43,Tecnología,Monterrey,0.4274546234100328,0.14343029087261785,0.9495995581331124,Premium Adulto,1019.7158353127279,-7.773234241491849,8.651278611352865
9538,1972,3698.0,2052-02-11,MX,15,45,Moda,Guadalajara,0.46262684007431754,0.40120361083249745,0.24461474730737365,Premium Adulto,1162.7230303616252,5.030951003889129,-8.05128410103567
9537,1164,1773.0,2052-02-10,MX,34,48,Moda,Monterrey,0.899113905959697,0.8395185556670011,0.10691107428887049,Cliente Leal,-762.2812687313906,-1.565303337474571,9.554055458149008
9536,1636,4541.0,2052-02-09,MX,48,69,Tecnología,CDMX,0.021494926397027297,0.5436308926780341,0.263014360673847,Premium Adulto,2005.722799843003,7.334801901513448,32.69352895749598
9535,1099,613.0,2052-02-08,MX,3,48,Tecnología,Monterrey,0.5448906674288981,0.9167502507522568,0.9444214305440486,Cliente Leal,-1922.2716681895986,15.54123875128165,-16.72568909477038
9534,267,270.0,2052-02-07,MX,44,37,Moda,Monterrey,0.8752608260683149,0.09027081243731193,0.35666942833471416,Regular,-2265.288657463726,-15.431506392803389,12.102511500619777
9533,1993,4390.0,2052-02-06,MX,13,31,Hogar,Monterrey,0.5201943690152923,0.09829488465396188,0.02264567798950566,Premium Adulto,1854.7177602767692,-6.106912083617878,-17.174828778389973
9532,1265,3069.0,2052-02-05,MX,28,58,Hogar,Guadalajara,0.28257824782049445,0.23069207622868607,0.22645677989505658,Premium Adulto,533.7245318727046,9.431275700541502,9.85226155073174
9531,474,4767.0,2052-02-04,MX,23,60,Hogar,CDMX,0.028440760325853937,0.1695085255767302,0.7631524440762221,Premium Adulto,2231.726664150435,12.918550088690605,6.749782429615344
9530,1757,3446.0,2052-02-03,MX,3,59,Moda,Monterrey,0.25973988852365304,0.48545636910732193,0.7725075945871306,Premium Adulto,910.7325087663016,23.400950231616388,-10.759754528651662
9529,1032,1020.0,2052-02-02,MX,44,61,Moda,Guadalajara,0.441875089323996,0.22266800401203612,0.13121375310687655,Regular,-1515.2788318670875,4.49682812211428,24.91461321323029
9528,1111,1060.0,2052-02-01,MX,11,27,Tecnología,CDMX,0.8762612548234957,0.3671013039117352,0.10211267605633804,Regular,-1475.2828509309352,-6.722588888444026,-21.123618920979887
9527,1765,1375.0,2052-01-31,MX,18,59,Tecnología,Monterrey,0.9283835929684151,0.1785356068204614,0.817074012703673,Regular,-1160.2717950432764,16.471244305466218,1.856808556855512
9526,708,1567.0,2052-01-30,MX,13,36,Hogar,Monterrey,0.647291696441332,0.7532597793380141,0.9696906931786798,Cliente Leal,-968.2797987113079,-0.42961447622447935,-14.618248907140195
9525,443,3369.0,2052-01-29,MX,39,38,Tecnología,CDMX,0.7505931113334285,0.6760280842527583,0.09368958851146093,Premium Adulto,833.7128687797949,-13.508786378320103,8.51954483528106
9524,506,3215.0,2052-01-28,MX,3,38,Moda,Monterrey,0.6609404030298699,0.8886659979939819,0.11847555923777962,Premium Adulto,679.7238490755981,5.7450422498651506,-21.954506249952367
9523,1900,4627.0,2052-01-27,MX,31,60,Tecnología,Guadalajara,0.8305273688723739,0.7522567703109329,0.6542046396023198,Premium Adulto,2091.7242318518315,8.728211265530469,13.51366621959491
9522,107,4119.0,2052-01-26,MX,14,49,Tecnología,Guadalajara,0.9294697727597542,0.1484453360080241,0.12120270643468654,Premium Adulto,1583.7249238826184,8.733099179280952,-6.751896763166151
9521,600,3136.0,2052-01-25,MX,17,29,Moda,CDMX,0.5006145490924682,0.12337011033099297,0.049986191659762494,Premium Joven,600.7158819708061,-9.288169336544605,-14.901724034842001
9520,1495,4947.0,2052-01-24,MX,35,23,Moda,Guadalajara,0.8023581534943547,0.7673019057171515,0.6909003037834852,Premium Joven,2411.7076816560425,-24.880761883987624,-2.796523577056888
9519,103,3080.0,2052-01-23,MX,20,34,Hogar,Guadalajara,0.22699728455052168,0.1925777331995988,0.06265534382767192,Premium Adulto,544.7170472197604,-6.625528349898239,-9.701202338736863
9518,402,2640.0,2052-01-22,MX,37,20,Moda,Guadalajara,0.49321137630413037,0.17452357071213642,0.44445595139464233,Premium Joven,104.70614219079516,-27.303795871403484,-2.7873282588393664
9517,379,983.0,2052-01-21,MX,47,55,Hogar,Monterrey,0.32879805630984704,0.6188565697091274,0.5313449323391328,Regular,-1552.282216148721,-2.159945908434416,24.256299158219186
9516,174,1517.0,2052-01-20,MX,3,27,Hogar,Guadalajara,0.5210518793768758,0.958876629889669,0.1748135874067937,Cliente Leal,-1018.2804702962565,-2.6953491918497505,-27.876979507062302
9515,274,4525.0,2052-01-19,MX,7,29,Hogar,CDMX,0.43227097327426034,0.4573721163490471,0.32888014360673845,Premium Joven,1989.7187451193472,-4.672702373915715,-23.313221107442683
9514,1446,928.0,2052-01-18,MX,44,31,Hogar,Guadalajara,0.16305559525510935,0.1715145436308927,0.7054335818834576,Regular,-1607.2912095768256,-20.84563750415896,8.932386900532912
9513,1480,2689.0,2052-01-17,MX,4,62,Tecnología,CDMX,0.30827497498928114,0.8124373119358075,0.022127865230599286,Premium Adulto,153.73353825346976,25.79408534854529,-8.343939581851586
9512,1694,2393.0,2052-01-16,MX,26,23,Tecnología,CDMX,0.48399313991710735,0.20962888665997995,0.1794048605357636,Premium Joven,-142.28923840074958,-18.779523889778012,-10.50837078100281
9511,678,2048.0,2052-01-15,MX,12,64,Moda,CDMX,0.22009432613977423,0.22567703109327986,0.025994200497100252,Premium Adulto,-487.2679834159276,23.554103874809297,-0.5314948122650165
9510,1488,273.0,2052-01-14,MX,39,25,Hogar,Monterrey,0.8607260254394741,0.2848545636910732,0.08526650096658382,Regular,-2262.29209673684,-22.926239542893104,1.4792549248473392
9509,932,4715.0,2052-01-13,MX,34,20,Hogar,Monterrey,0.7545376589967129,0.8174523570712137,0.6173018503175918,Premium Joven,2179.70677716789,-26.768427643062275,-5.249402507439477
9508,1961,3008.0,2052-01-12,MX,13,21,Hogar,CDMX,0.31299128197799053,0.9819458375125376,0.10856807511737089,Premium Joven,472.71381254787,-13.86298078528997,-22.553156750043367
9507,617,4637.0,2052-01-11,MX,32,58,Moda,CDMX,0.5435329426897242,0.024072216649949848,0.8466929025131179,Premium Adulto,2101.7231068627593,6.498423692737955,13.295923520560315
9506,114,772.0,2052-01-10,MX,38,69,Hogar,Monterrey,0.2036301271973703,0.6379137412236711,0.39371030102181714,Regular,-1763.273661524077,14.590573548493875,24.088466497584157
9505,1594,1916.0,2052-01-09,MX,39,51,Tecnología,CDMX,0.6031013291410604,0.9077231695085256,0.008768296050814695,Cliente Leal,-619.2815653444497,-1.7625705891097283,15.389510000965657
9504,401,1832.0,2052-01-08,MX,9,68,Hogar,Monterrey,0.1896670001429184,0.15546639919759278,0.41179922673294667,Regular,-703.265385716712,28.648328588727853,-0.9480763915953148
9503,1966,1621.0,2052-01-07,MX,26,57,Hogar,CDMX,0.7789767043018436,0.19759277833500502,0.8006766086716377,Regular,-914.275086809346,10.391604491768081,7.5717277252892785
9502,1318,271.0,2052-01-06,MX,4,56,Hogar,Monterrey,0.5434757753322852,0.4292878635907723,0.6129522231427782,Regular,-2264.268622460341,21.95433651299103,-11.630718199088115
9501,221,4241.0,2052-01-05,MX,7,45,Hogar,CDMX,0.8533657281692154,0.15646940822467403,0.8395125655896162,Premium Adulto,1705.7253910739432,9.014387295279722,-14.802326877353753
